task_id,family_id,template_id,novelty_fraction,length,system,success,false_accept,unknown,tokens,browser_calls,latency_ms,reused_steps,hit,verification_passed,repair_triggered,confidence,ece_bin
task_0156,family_28,template_28,0.75,8,B-STAGEHAND-CACHE,1,0,0,4050,17,10020,0,0,1,0,0.5,2
task_0156,family_28,template_28,0.75,8,B-TERX-REPLAY,1,0,0,4034,17,9988,0,0,1,0,0.5,2
task_0156,family_28,template_28,0.75,8,NC1-SHUFFLED,1,0,0,5717,11,12634,0,0,1,0,0.5,2
task_0156,family_28,template_28,0.75,8,NC2-RANDOM,1,0,0,4059,17,10038,0,0,1,0,0.45,2
task_0156,family_28,template_28,0.75,8,B-LENGTH-PROPORTIONAL,1,0,0,4038,17,9996,0,0,1,0,0.5,2
task_0157,family_29,template_29,0.25,9,P-SPIDER-PARAM,1,0,0,1050,3,2370,7,1,1,0,0.8666599999999999,4
task_0157,family_29,template_29,0.25,9,B-COLD,1,0,0,4556,19,11392,0,0,1,0,0.5,2
task_0157,family_29,template_29,0.25,9,B-INSTRUCTION,1,0,0,4266,17,10572,1,0,1,0,0.5,2
task_0157,family_29,template_29,0.25,9,B-RAG-EMBED,1,0,0,4762,19,9794,0,0,1,0,0.5,2
task_0157,family_29,template_29,0.25,9,B-STAGEHAND-CACHE,1,0,0,4543,19,11246,0,0,1,0,0.5,2
task_0157,family_29,template_29,0.25,9,B-TERX-REPLAY,1,0,0,4564,19,11288,0,0,1,0,0.5,2
task_0157,family_29,template_29,0.25,9,NC1-SHUFFLED,0,0,0,5054,11,11308,0,0,0,0,0.5,2
task_0157,family_29,template_29,0.25,9,NC2-RANDOM,0,1,0,4550,19,11260,0,0,0,0,0.45,2
task_0157,family_29,template_29,0.25,9,B-LENGTH-PROPORTIONAL,1,0,0,4539,19,11238,0,0,1,0,0.5,2
task_0158,family_29,template_29,0.5,9,P-SPIDER-PARAM,1,0,0,1848,7,3966,5,1,1,0,0.8220999999999999,4
task_0158,family_29,template_29,0.5,9,B-COLD,1,0,0,4543,19,11366,0,0,1,0,0.5,2
task_0158,family_29,template_29,0.5,9,B-INSTRUCTION,1,0,0,4239,17,10518,1,0,1,0,0.5,2
task_0158,family_29,template_29,0.5,9,B-RAG-EMBED,1,0,0,2350,9,4970,5,1,1,0,0.5,2
task_0158,family_29,template_29,0.5,9,B-STAGEHAND-CACHE,1,0,0,4568,19,11296,0,0,1,0,0.5,2
task_0158,family_29,template_29,0.5,9,B-TERX-REPLAY,1,0,0,4566,19,11292,0,0,1,0,0.5,2
task_0158,family_29,template_29,0.5,9,NC1-SHUFFLED,0,1,0,4880,11,10960,0,0,0,0,0.5,2
task_0158,family_29,template_29,0.5,9,NC2-RANDOM,0,1,0,4572,19,11304,0,0,0,0,0.45,2
task_0158,family_29,template_29,0.5,9,B-LENGTH-PROPORTIONAL,1,0,0,4555,19,11270,0,0,1,0,0.5,2
task_0159,family_29,template_29,0.75,9,P-SPIDER-PARAM,1,0,0,2676,9,5622,2,1,1,0,0.84124,4
task_0159,family_29,template_29,0.75,9,B-COLD,1,0,0,4549,19,11378,0,0,1,0,0.5,2
task_0159,family_29,template_29,0.75,9,B-INSTRUCTION,1,0,0,4269,17,10578,1,0,1,0,0.5,2
task_0159,family_29,template_29,0.75,9,B-RAG-EMBED,1,0,0,4750,19,9770,0,0,1,0,0.5,2
task_0159,family_29,template_29,0.75,9,B-STAGEHAND-CACHE,1,0,0,4554,19,11268,0,0,1,0,0.5,2
task_0159,family_29,template_29,0.75,9,B-TERX-REPLAY,1,0,0,4536,19,11232,0,0,1,0,0.5,2
task_0159,family_29,template_29,0.75,9,NC1-SHUFFLED,0,0,0,5113,11,11426,0,0,0,0,0.5,2
task_0159,family_29,template_29,0.75,9,NC2-RANDOM,1,0,0,4571,19,11302,0,0,1,0,0.45,2
task_0159,family_29,template_29,0.75,9,B-LENGTH-PROPORTIONAL,1,0,0,4562,19,11284,0,0,1,0,0.5,2
task_0160,family_29,template_29,1.0,9,P-SPIDER-PARAM,1,0,0,3419,11,7108,0,1,1,0,0.89174,4
task_0160,family_29,template_29,1.0,9,B-COLD,1,0,0,4554,19,11388,0,0,1,0,0.5,2
task_0160,family_29,template_29,1.0,9,B-INSTRUCTION,1,0,0,4236,17,10512,1,0,1,0,0.5,2
task_0160,family_29,template_29,1.0,9,B-RAG-EMBED,1,0,0,4768,19,9806,0,0,1,0,0.5,2
task_0160,family_29,template_29,1.0,9,B-STAGEHAND-CACHE,1,0,0,4556,19,11272,0,0,1,0,0.5,2
task_0160,family_29,template_29,1.0,9,B-TERX-REPLAY,1,0,0,4569,19,11298,0,0,1,0,0.5,2
task_0160,family_29,template_29,1.0,9,NC1-SHUFFLED,0,0,0,5460,11,12120,0,0,0,0,0.5,2
task_0160,family_29,template_29,1.0,9,NC2-RANDOM,0,1,0,4532,19,11224,0,0,0,0,0.45,2
task_0160,family_29,template_29,1.0,9,B-LENGTH-PROPORTIONAL,1,0,0,4545,19,11250,0,0,1,0,0.5,2
task_0161,family_29,template_29,0.0,9,P-SPIDER-PARAM,1,0,0,274,1,818,9,1,1,0,0.93082,4
task_0161,family_29,template_29,0.0,9,B-COLD,1,0,0,4553,19,11386,0,0,1,0,0.5,2
task_0161,family_29,template_29,0.0,9,B-INSTRUCTION,1,0,0,4233,17,10506,1,0,1,0,0.5,2
task_0161,family_29,template_29,0.0,9,B-RAG-EMBED,1,0,0,597,3,1464,9,1,1,0,0.5,2
task_0161,family_29,template_29,0.0,9,B-STAGEHAND-CACHE,1,0,0,386,1,892,9,1,1,0,0.5,2
task_0161,family_29,template_29,0.0,9,B-TERX-REPLAY,1,0,0,414,1,948,9,1,1,0,0.5,2
task_0161,family_29,template_29,0.0,9,NC1-SHUFFLED,0,1,0,4478,11,10156,0,0,0,0,0.5,2
task_0161,family_29,template_29,0.0,9,NC2-RANDOM,0,1,0,4530,19,11220,0,0,0,0,0.45,2
task_0161,family_29,template_29,0.0,9,B-LENGTH-PROPORTIONAL,1,0,0,4546,19,11252,0,0,1,0,0.5,2
task_0162,family_30,template_30,0.75,10,P-SPIDER-PARAM,1,0,0,2674,9,5618,2,1,1,0,0.8517399999999999,4
task_0162,family_30,template_30,0.75,10,B-COLD,1,0,0,5055,21,12630,0,0,1,0,0.5,2
task_0162,family_30,template_30,0.75,10,B-INSTRUCTION,1,0,0,4766,19,11812,1,0,1,0,0.5,2
task_0162,family_30,template_30,0.75,10,B-RAG-EMBED,1,0,0,5264,21,10798,0,0,1,0,0.5,2
task_0162,family_30,template_30,0.75,10,B-STAGEHAND-CACHE,1,0,0,5036,21,12472,0,0,1,0,0.5,2
task_0162,family_30,template_30,0.75,10,B-TERX-REPLAY,1,0,0,5055,21,12510,0,0,1,0,0.5,2
task_0162,family_30,template_30,0.75,10,NC1-SHUFFLED,1,0,0,5281,11,11762,0,0,1,0,0.5,2
task_0162,family_30,template_30,0.75,10,NC2-RANDOM,1,0,0,5071,21,12542,0,0,1,0,0.45,2
task_0162,family_30,template_30,0.75,10,B-LENGTH-PROPORTIONAL,1,0,0,5043,21,12486,0,0,1,0,0.5,2
task_0163,family_30,template_30,1.0,10,P-SPIDER-PARAM,1,0,1,3394,13,7058,0,0,0,0,0.8993,4
task_0163,family_30,template_30,1.0,10,B-COLD,1,0,0,5060,21,12640,0,0,1,0,0.5,2
task_0163,family_30,template_30,1.0,10,B-INSTRUCTION,1,0,0,4768,19,11816,1,0,1,0,0.5,2
task_0163,family_30,template_30,1.0,10,B-RAG-EMBED,1,0,0,5266,21,10802,0,0,1,0,0.5,2
task_0163,family_30,template_30,1.0,10,B-STAGEHAND-CACHE,1,0,0,5042,21,12484,0,0,1,0,0.5,2
task_0163,family_30,template_30,1.0,10,B-TERX-REPLAY,1,0,0,5041,21,12482,0,0,1,0,0.5,2
task_0163,family_30,template_30,1.0,10,NC1-SHUFFLED,1,0,0,5131,11,11462,0,0,1,0,0.5,2
task_0163,family_30,template_30,1.0,10,NC2-RANDOM,0,1,0,5029,21,12458,0,0,0,0,0.45,2
task_0163,family_30,template_30,1.0,10,B-LENGTH-PROPORTIONAL,1,0,0,5044,21,12488,0,0,1,0,0.5,2
task_0164,family_30,template_30,0.5,10,P-SPIDER-PARAM,1,0,0,1889,7,4048,5,1,1,0,0.9182799999999999,4
task_0164,family_30,template_30,0.5,10,B-COLD,1,0,0,5057,21,12634,0,0,1,0,0.5,2
task_0164,family_30,template_30,0.5,10,B-INSTRUCTION,1,0,0,4734,19,11748,1,0,1,0,0.5,2
task_0164,family_30,template_30,0.5,10,B-RAG-EMBED,1,0,0,5232,21,10734,0,0,1,0,0.5,2
task_0164,family_30,template_30,0.5,10,B-STAGEHAND-CACHE,1,0,0,5048,21,12496,0,0,1,0,0.5,2
task_0164,family_30,template_30,0.5,10,B-TERX-REPLAY,1,0,0,5069,21,12538,0,0,1,0,0.5,2
task_0164,family_30,template_30,0.5,10,NC1-SHUFFLED,0,0,0,4256,11,9712,0,0,0,0,0.5,2
task_0164,family_30,template_30,0.5,10,NC2-RANDOM,0,1,0,5069,21,12538,0,0,0,0,0.45,2
task_0164,family_30,template_30,0.5,10,B-LENGTH-PROPORTIONAL,1,0,0,5056,21,12512,0,0,1,0,0.5,2
task_0165,family_30,template_30,0.25,10,P-SPIDER-PARAM,1,0,0,1079,5,2428,8,1,1,0,0.9338599999999999,4
task_0165,family_30,template_30,0.25,10,B-COLD,1,0,0,5059,21,12638,0,0,1,0,0.5,2
task_0165,family_30,template_30,0.25,10,B-INSTRUCTION,1,0,0,4731,19,11742,1,0,1,0,0.5,2
task_0165,family_30,template_30,0.25,10,B-RAG-EMBED,1,0,0,5251,21,10772,0,0,1,0,0.5,2
task_0165,family_30,template_30,0.25,10,B-STAGEHAND-CACHE,1,0,0,5061,21,12522,0,0,1,0,0.5,2
task_0165,family_30,template_30,0.25,10,B-TERX-REPLAY,1,0,0,5058,21,12516,0,0,1,0,0.5,2
task_0165,family_30,template_30,0.25,10,NC1-SHUFFLED,1,0,0,5655,11,12510,0,0,1,0,0.5,2
task_0165,family_30,template_30,0.25,10,NC2-RANDOM,1,0,0,5072,21,12544,0,0,1,0,0.45,2
task_0165,family_30,template_30,0.25,10,B-LENGTH-PROPORTIONAL,1,0,0,5052,21,12504,0,0,1,0,0.5,2
task_0166,family_30,template_30,0.0,10,P-SPIDER-PARAM,1,0,0,239,1,748,10,1,1,0,0.88056,4
task_0166,family_30,template_30,0.0,10,B-COLD,1,0,0,5044,21,12608,0,0,1,0,0.5,2
task_0166,family_30,template_30,0.0,10,B-INSTRUCTION,1,0,0,4755,19,11790,1,0,1,0,0.5,2
task_0166,family_30,template_30,0.0,10,B-RAG-EMBED,1,0,0,592,3,1454,10,1,1,0,0.5,2
task_0166,family_30,template_30,0.0,10,B-STAGEHAND-CACHE,1,0,0,410,1,940,10,1,1,0,0.5,2
task_0166,family_30,template_30,0.0,10,B-TERX-REPLAY,1,0,0,405,1,930,10,1,1,0,0.5,2
task_0166,family_30,template_30,0.0,10,NC1-SHUFFLED,0,0,0,5180,11,11560,0,0,0,0,0.5,2
task_0166,family_30,template_30,0.0,10,NC2-RANDOM,1,1,0,5052,21,12504,0,0,1,0,0.45,2
task_0166,family_30,template_30,0.0,10,B-LENGTH-PROPORTIONAL,1,0,0,5042,21,12484,0,0,1,0,0.5,2
task_0167,family_31,template_31,1.0,11,P-SPIDER-PARAM,1,0,1,3397,13,7064,0,0,0,0,0.7928999999999999,3
task_0167,family_31,template_31,1.0,11,B-COLD,1,0,0,5555,23,13870,0,0,1,0,0.5,2
task_0167,family_31,template_31,1.0,11,B-INSTRUCTION,1,0,0,5234,21,12988,1,0,1,0,0.5,2
task_0167,family_31,template_31,1.0,11,B-RAG-EMBED,1,0,0,5767,23,11804,0,0,1,0,0.5,2
task_0167,family_31,template_31,1.0,11,B-STAGEHAND-CACHE,1,0,0,5558,23,13756,0,0,1,0,0.5,2
task_0167,family_31,template_31,1.0,11,B-TERX-REPLAY,1,0,0,5540,23,13720,0,0,1,0,0.5,2
task_0167,family_31,template_31,1.0,11,NC1-SHUFFLED,0,0,0,4420,11,10040,0,0,0,0,0.5,2
task_0167,family_31,template_31,1.0,11,NC2-RANDOM,1,0,0,5563,23,13766,0,0,1,0,0.45,2
task_0167,family_31,template_31,1.0,11,B-LENGTH-PROPORTIONAL,1,0,0,5550,23,13740,0,0,1,0,0.5,2
task_0168,family_31,template_31,0.5,11,P-SPIDER-PARAM,1,0,0,1890,7,4050,5,1,1,0,0.8566799999999999,4
task_0168,family_31,template_31,0.5,11,B-COLD,1,0,0,5533,23,13826,0,0,1,0,0.5,2
task_0168,family_31,template_31,0.5,11,B-INSTRUCTION,1,0,0,5249,21,13018,1,0,1,0,0.5,2
task_0168,family_31,template_31,0.5,11,B-RAG-EMBED,1,0,0,3350,13,6970,5,1,1,0,0.5,2
task_0168,family_31,template_31,0.5,11,B-STAGEHAND-CACHE,1,0,0,5568,23,13776,0,0,1,0,0.5,2
task_0168,family_31,template_31,0.5,11,B-TERX-REPLAY,1,0,0,5548,23,13736,0,0,1,0,0.5,2
task_0168,family_31,template_31,0.5,11,NC1-SHUFFLED,0,1,0,4848,11,10896,0,0,0,0,0.5,2
task_0168,family_31,template_31,0.5,11,NC2-RANDOM,0,1,0,5546,23,13732,0,0,0,0,0.45,2
task_0168,family_31,template_31,0.5,11,B-LENGTH-PROPORTIONAL,1,0,0,5538,23,13716,0,0,1,0,0.5,2
task_0169,family_31,template_31,0.75,11,P-SPIDER-PARAM,1,0,1,2691,9,5652,0,0,0,0,0.916,4
task_0169,family_31,template_31,0.75,11,B-COLD,1,0,0,5558,23,13876,0,0,1,0,0.5,2
task_0169,family_31,template_31,0.75,11,B-INSTRUCTION,1,0,0,5244,21,13008,1,0,1,0,0.5,2
task_0169,family_31,template_31,0.75,11,B-RAG-EMBED,1,0,0,5747,23,11764,0,0,1,0,0.5,2
task_0169,family_31,template_31,0.75,11,B-STAGEHAND-CACHE,1,0,0,5549,23,13738,0,0,1,0,0.5,2
task_0169,family_31,template_31,0.75,11,B-TERX-REPLAY,1,0,0,5532,23,13704,0,0,1,0,0.5,2
task_0169,family_31,template_31,0.75,11,NC1-SHUFFLED,0,1,0,4277,11,9754,0,0,0,0,0.5,2
task_0169,family_31,template_31,0.75,11,NC2-RANDOM,0,1,0,5532,23,13704,0,0,0,0,0.45,2
task_0169,family_31,template_31,0.75,11,B-LENGTH-PROPORTIONAL,1,0,0,5560,23,13760,0,0,1,0,0.5,2
task_0170,family_31,template_31,0.0,11,P-SPIDER-PARAM,1,0,0,752,1,1774,11,1,1,0,0.9159799999999999,4
task_0170,family_31,template_31,0.0,11,B-COLD,1,0,0,5546,23,13852,0,0,1,0,0.5,2
task_0170,family_31,template_31,0.0,11,B-INSTRUCTION,1,0,0,5246,21,13012,1,0,1,0,0.5,2
task_0170,family_31,template_31,0.0,11,B-RAG-EMBED,1,0,0,608,3,1486,11,1,1,0,0.5,2
task_0170,family_31,template_31,0.0,11,B-STAGEHAND-CACHE,1,0,0,397,1,914,11,1,1,0,0.5,2
task_0170,family_31,template_31,0.0,11,B-TERX-REPLAY,1,0,0,393,1,906,11,1,1,0,0.5,2
task_0170,family_31,template_31,0.0,11,NC1-SHUFFLED,1,0,0,5228,11,11656,0,0,1,0,0.5,2
task_0170,family_31,template_31,0.0,11,NC2-RANDOM,0,1,0,5539,23,13718,0,0,0,0,0.45,2
task_0170,family_31,template_31,0.0,11,B-LENGTH-PROPORTIONAL,1,0,0,5549,23,13738,0,0,1,0,0.5,2
task_0171,family_31,template_31,0.25,11,P-SPIDER-PARAM,1,0,0,1547,5,3364,8,1,1,0,0.9331599999999999,4
task_0171,family_31,template_31,0.25,11,B-COLD,1,0,0,5538,23,13836,0,0,1,0,0.5,2
task_0171,family_31,template_31,0.25,11,B-INSTRUCTION,1,0,0,5264,21,13048,1,0,1,0,0.5,2
task_0171,family_31,template_31,0.25,11,B-RAG-EMBED,1,0,0,5758,23,11786,0,0,1,0,0.5,2
task_0171,family_31,template_31,0.25,11,B-STAGEHAND-CACHE,1,0,0,5547,23,13734,0,0,1,0,0.5,2
task_0171,family_31,template_31,0.25,11,B-TERX-REPLAY,1,0,0,5546,23,13732,0,0,1,0,0.5,2
task_0171,family_31,template_31,0.25,11,NC1-SHUFFLED,0,1,0,5163,11,11526,0,0,0,0,0.5,2
task_0171,family_31,template_31,0.25,11,NC2-RANDOM,1,0,0,5550,23,13740,0,0,1,0,0.45,2
task_0171,family_31,template_31,0.25,11,B-LENGTH-PROPORTIONAL,1,0,0,5542,23,13724,0,0,1,0,0.5,2
task_0172,family_32,template_32,0.5,12,P-SPIDER-PARAM,1,0,0,1850,9,3970,6,1,1,0,0.9339599999999999,4
task_0172,family_32,template_32,0.5,12,B-COLD,1,0,0,6067,25,15134,0,0,1,0,0.5,2
task_0172,family_32,template_32,0.5,12,B-INSTRUCTION,1,0,0,5744,23,14248,1,0,1,0,0.5,2
task_0172,family_32,template_32,0.5,12,B-RAG-EMBED,1,0,0,3350,13,6970,6,1,1,0,0.5,2
task_0172,family_32,template_32,0.5,12,B-STAGEHAND-CACHE,1,0,0,6052,25,14984,0,0,1,0,0.5,2
task_0172,family_32,template_32,0.5,12,B-TERX-REPLAY,1,0,0,6069,25,15018,0,0,1,0,0.5,2
task_0172,family_32,template_32,0.5,12,NC1-SHUFFLED,1,0,0,4842,11,10884,0,0,1,0,0.5,2
task_0172,family_32,template_32,0.5,12,NC2-RANDOM,1,0,0,6056,25,14992,0,0,1,0,0.45,2
task_0172,family_32,template_32,0.5,12,B-LENGTH-PROPORTIONAL,1,0,0,6058,25,14996,0,0,1,0,0.5,2
task_0173,family_32,template_32,0.25,12,P-SPIDER-PARAM,1,0,0,1009,5,2288,9,1,1,0,0.9551399999999999,4
task_0173,family_32,template_32,0.25,12,B-COLD,1,0,0,6039,25,15078,0,0,1,0,0.5,2
task_0173,family_32,template_32,0.25,12,B-INSTRUCTION,1,0,0,5759,23,14278,1,0,1,0,0.5,2
task_0173,family_32,template_32,0.25,12,B-RAG-EMBED,1,0,0,1850,7,3970,9,1,1,0,0.5,2
task_0173,family_32,template_32,0.25,12,B-STAGEHAND-CACHE,1,0,0,6058,25,14996,0,0,1,0,0.5,2
task_0173,family_32,template_32,0.25,12,B-TERX-REPLAY,1,0,0,6039,25,14958,0,0,1,0,0.5,2
task_0173,family_32,template_32,0.25,12,NC1-SHUFFLED,0,1,0,5535,11,12270,0,0,0,0,0.5,2
task_0173,family_32,template_32,0.25,12,NC2-RANDOM,0,1,0,6037,25,14954,0,0,0,0,0.45,2
task_0173,family_32,template_32,0.25,12,B-LENGTH-PROPORTIONAL,1,0,0,6039,25,14958,0,0,1,0,0.5,2
task_0174,family_32,template_32,0.75,12,P-SPIDER-PARAM,1,0,1,2696,9,5662,0,0,0,0,0.89206,4
task_0174,family_32,template_32,0.75,12,B-COLD,1,0,0,6036,25,15072,0,0,1,0,0.5,2
task_0174,family_32,template_32,0.75,12,B-INSTRUCTION,1,0,0,5762,23,14284,1,0,1,0,0.5,2
task_0174,family_32,template_32,0.75,12,B-RAG-EMBED,1,0,0,6252,25,12774,0,0,1,0,0.5,2
task_0174,family_32,template_32,0.75,12,B-STAGEHAND-CACHE,1,0,0,6033,25,14946,0,0,1,0,0.5,2
task_0174,family_32,template_32,0.75,12,B-TERX-REPLAY,1,0,0,6058,25,14996,0,0,1,0,0.5,2
task_0174,family_32,template_32,0.75,12,NC1-SHUFFLED,1,0,0,4511,11,10222,0,0,1,0,0.5,2
task_0174,family_32,template_32,0.75,12,NC2-RANDOM,1,1,0,6058,25,14996,0,0,1,0,0.45,2
task_0174,family_32,template_32,0.75,12,B-LENGTH-PROPORTIONAL,1,0,0,6057,25,14994,0,0,1,0,0.5,2
task_0175,family_32,template_32,1.0,12,P-SPIDER-PARAM,1,0,1,3415,13,7100,0,0,0,0,0.8056399999999999,4
task_0175,family_32,template_32,1.0,12,B-COLD,1,0,0,6050,25,15100,0,0,1,0,0.5,2
task_0175,family_32,template_32,1.0,12,B-INSTRUCTION,1,0,0,5735,23,14230,1,0,1,0,0.5,2
task_0175,family_32,template_32,1.0,12,B-RAG-EMBED,1,0,0,6350,25,12970,0,1,1,0,0.5,2
task_0175,family_32,template_32,1.0,12,B-STAGEHAND-CACHE,1,0,0,6058,25,14996,0,0,1,0,0.5,2
task_0175,family_32,template_32,1.0,12,B-TERX-REPLAY,1,0,0,6057,25,14994,0,0,1,0,0.5,2
task_0175,family_32,template_32,1.0,12,NC1-SHUFFLED,0,1,0,5505,11,12210,0,0,0,0,0.5,2
task_0175,family_32,template_32,1.0,12,NC2-RANDOM,1,1,0,6056,25,14992,0,0,1,0,0.45,2
task_0175,family_32,template_32,1.0,12,B-LENGTH-PROPORTIONAL,1,0,0,6048,25,14976,0,0,1,0,0.5,2
task_0176,family_32,template_32,0.0,12,P-SPIDER-PARAM,1,0,0,286,1,842,12,1,1,0,0.9213,4
task_0176,family_32,template_32,0.0,12,B-COLD,1,0,0,6068,25,15136,0,0,1,0,0.5,2
task_0176,family_32,template_32,0.0,12,B-INSTRUCTION,1,0,0,5734,23,14228,1,0,1,0,0.5,2
task_0176,family_32,template_32,0.0,12,B-RAG-EMBED,1,0,0,608,3,1486,12,1,1,0,0.5,2
task_0176,family_32,template_32,0.0,12,B-STAGEHAND-CACHE,1,0,0,386,1,892,12,1,1,0,0.5,2
task_0176,family_32,template_32,0.0,12,B-TERX-REPLAY,1,0,0,395,1,910,12,1,1,0,0.5,2
task_0176,family_32,template_32,0.0,12,NC1-SHUFFLED,0,0,0,5208,11,11616,0,0,0,0,0.5,2
task_0176,family_32,template_32,0.0,12,NC2-RANDOM,0,1,0,6071,25,15022,0,0,0,0,0.45,2
task_0176,family_32,template_32,0.0,12,B-LENGTH-PROPORTIONAL,1,0,0,6050,25,14980,0,0,1,0,0.5,2
task_0177,family_33,template_33,0.0,13,P-SPIDER-PARAM,1,0,0,295,1,860,13,1,1,0,0.99,4
task_0177,family_33,template_33,0.0,13,B-COLD,1,0,0,6555,27,16350,0,0,1,0,0.5,2
task_0177,family_33,template_33,0.0,13,B-INSTRUCTION,1,0,0,6260,25,15520,1,0,1,0,0.5,2
task_0177,family_33,template_33,0.0,13,B-RAG-EMBED,1,0,0,592,3,1454,13,1,1,0,0.5,2
task_0177,family_33,template_33,0.0,13,B-STAGEHAND-CACHE,1,0,0,396,1,912,13,1,1,0,0.5,2
task_0177,family_33,template_33,0.0,13,B-TERX-REPLAY,1,0,0,397,1,914,13,1,1,0,0.5,2
task_0177,family_33,template_33,0.0,13,NC1-SHUFFLED,1,0,0,5293,11,11786,0,0,1,0,0.5,2
task_0177,family_33,template_33,0.0,13,NC2-RANDOM,1,0,0,6573,27,16266,0,0,1,0,0.45,2
task_0177,family_33,template_33,0.0,13,B-LENGTH-PROPORTIONAL,1,0,0,6547,27,16214,0,0,1,0,0.5,2
task_0178,family_33,template_33,0.25,13,P-SPIDER-PARAM,1,0,0,1093,5,2456,10,1,1,0,0.96578,4
task_0178,family_33,template_33,0.25,13,B-COLD,1,0,0,6551,27,16342,0,0,1,0,0.5,2
task_0178,family_33,template_33,0.25,13,B-INSTRUCTION,1,0,0,6250,25,15500,1,0,1,0,0.5,2
task_0178,family_33,template_33,0.25,13,B-RAG-EMBED,1,0,0,1850,7,3970,10,1,1,0,0.5,2
task_0178,family_33,template_33,0.25,13,B-STAGEHAND-CACHE,1,0,0,6561,27,16242,0,0,1,0,0.5,2
task_0178,family_33,template_33,0.25,13,B-TERX-REPLAY,1,0,0,6539,27,16198,0,0,1,0,0.5,2
task_0178,family_33,template_33,0.25,13,NC1-SHUFFLED,0,1,0,5384,11,11968,0,0,0,0,0.5,2
task_0178,family_33,template_33,0.25,13,NC2-RANDOM,0,1,0,6572,27,16264,0,0,0,0,0.45,2
task_0178,family_33,template_33,0.25,13,B-LENGTH-PROPORTIONAL,1,0,0,6548,27,16216,0,0,1,0,0.5,2
task_0179,family_33,template_33,0.75,13,P-SPIDER-PARAM,1,0,1,2683,9,5636,0,0,0,0,0.90718,4
task_0179,family_33,template_33,0.75,13,B-COLD,1,0,0,6554,27,16348,0,0,1,0,0.5,2
task_0179,family_33,template_33,0.75,13,B-INSTRUCTION,1,0,0,6240,25,15480,1,0,1,0,0.5,2
task_0179,family_33,template_33,0.75,13,B-RAG-EMBED,1,0,0,6746,27,13762,0,0,1,0,0.5,2
task_0179,family_33,template_33,0.75,13,B-STAGEHAND-CACHE,1,0,0,6567,27,16254,0,0,1,0,0.5,2
task_0179,family_33,template_33,0.75,13,B-TERX-REPLAY,1,0,0,6565,27,16250,0,0,1,0,0.5,2
task_0179,family_33,template_33,0.75,13,NC1-SHUFFLED,1,0,0,4938,11,11076,0,0,1,0,0.5,2
task_0179,family_33,template_33,0.75,13,NC2-RANDOM,0,1,0,6560,27,16240,0,0,0,0,0.45,2
task_0179,family_33,template_33,0.75,13,B-LENGTH-PROPORTIONAL,1,0,0,6544,27,16208,0,0,1,0,0.5,2
task_0180,family_33,template_33,1.0,13,P-SPIDER-PARAM,1,0,0,3407,17,7084,0,1,1,0,0.80774,4
task_0180,family_33,template_33,1.0,13,B-COLD,1,0,0,6543,27,16326,0,0,1,0,0.5,2
task_0180,family_33,template_33,1.0,13,B-INSTRUCTION,1,0,0,6259,25,15518,1,0,1,0,0.5,2
task_0180,family_33,template_33,1.0,13,B-RAG-EMBED,1,0,0,6734,27,13738,0,0,1,0,0.5,2
task_0180,family_33,template_33,1.0,13,B-STAGEHAND-CACHE,1,0,0,6533,27,16186,0,0,1,0,0.5,2
task_0180,family_33,template_33,1.0,13,B-TERX-REPLAY,1,0,0,6541,27,16202,0,0,1,0,0.5,2
task_0180,family_33,template_33,1.0,13,NC1-SHUFFLED,0,0,0,4525,11,10250,0,0,0,0,0.5,2
task_0180,family_33,template_33,1.0,13,NC2-RANDOM,0,1,0,6536,27,16192,0,0,0,0,0.45,2
task_0180,family_33,template_33,1.0,13,B-LENGTH-PROPORTIONAL,1,0,0,6560,27,16240,0,0,1,0,0.5,2
task_0181,family_33,template_33,0.5,13,P-SPIDER-PARAM,1,0,0,1828,9,3926,7,1,1,0,0.9007799999999999,4
task_0181,family_33,template_33,0.5,13,B-COLD,1,0,0,6567,27,16374,0,0,1,0,0.5,2
task_0181,family_33,template_33,0.5,13,B-INSTRUCTION,1,0,0,6249,25,15498,1,0,1,0,0.5,2
task_0181,family_33,template_33,0.5,13,B-RAG-EMBED,1,0,0,3350,13,6970,7,1,1,0,0.5,2
task_0181,family_33,template_33,0.5,13,B-STAGEHAND-CACHE,1,0,0,6564,27,16248,0,0,1,0,0.5,2
task_0181,family_33,template_33,0.5,13,B-TERX-REPLAY,1,0,0,6558,27,16236,0,0,1,0,0.5,2
task_0181,family_33,template_33,0.5,13,NC1-SHUFFLED,0,1,0,4877,11,10954,0,0,0,0,0.5,2
task_0181,family_33,template_33,0.5,13,NC2-RANDOM,1,0,0,6541,27,16202,0,0,1,0,0.45,2
task_0181,family_33,template_33,0.5,13,B-LENGTH-PROPORTIONAL,1,0,0,6550,27,16220,0,0,1,0,0.5,2
task_0182,family_34,template_34,1.0,14,P-SPIDER-PARAM,1,0,0,3395,17,7060,0,1,1,0,0.80872,4
task_0182,family_34,template_34,1.0,14,B-COLD,1,0,0,7040,29,17560,0,0,1,0,0.5,2
task_0182,family_34,template_34,1.0,14,B-INSTRUCTION,1,0,0,6761,27,16762,1,0,1,0,0.5,2
task_0182,family_34,template_34,1.0,14,B-RAG-EMBED,1,0,0,7257,29,14784,0,0,1,0,0.5,2
task_0182,family_34,template_34,1.0,14,B-STAGEHAND-CACHE,1,0,0,7064,29,17488,0,0,1,0,0.5,2
