task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,tokens_f100,per_hit,per_hit_f10,per_hit_f100,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound
task_0111,family_19,template_19,0.75,1.0,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0111,family_19,template_19,0.75,1.0,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0111,family_19,template_19,0.75,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,6750,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.5,2,0
task_0111,family_19,template_19,0.75,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0111,family_19,template_19,0.75,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0111,family_19,template_19,0.75,1.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0111,family_19,template_19,0.75,1.0,13,NC2-RANDOM,0,1,0,0,4850,4850,4760,353.84615384615387,353.84615384615387,353.84615384615387,21,9510,150,120,2,1,0,1,0.8,4,1
task_0111,family_19,template_19,0.75,1.0,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0112,family_20,template_20,0.0,0.0,14,P-SPIDER-PARAM,1,0,0,1,1050,1050,960,50.0,50.0,50.0,15,1950,150,120,14,1,1,0,1.0,4,0
task_0112,family_20,template_20,0.0,0.0,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0112,family_20,template_20,0.0,0.0,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0112,family_20,template_20,0.0,0.0,14,B-RAG-EMBED,1,0,0,1,950,950,950,50.0,50.0,50.0,15,1950,150,120,14,1,1,0,0.5,2,0
task_0112,family_20,template_20,0.0,0.0,14,B-STAGEHAND-CACHE,1,0,0,1,750,750,750,50.0,50.0,50.0,15,1800,0,120,14,1,1,0,0.5,2,0
task_0112,family_20,template_20,0.0,0.0,14,B-TERX-REPLAY,1,0,0,1,750,750,750,50.0,50.0,50.0,15,1800,0,120,14,1,1,0,0.5,2,0
task_0112,family_20,template_20,0.0,0.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.4,2,0
task_0112,family_20,template_20,0.0,0.0,14,NC2-RANDOM,0,1,0,0,5350,5350,5260,364.2857142857143,364.2857142857143,364.2857142857143,23,10510,150,120,2,1,0,1,0.8,4,1
task_0112,family_20,template_20,0.0,0.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0113,family_20,template_20,0.25,0.5,14,P-SPIDER-PARAM,1,0,1,0,7350,7350,7260,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.5499755320388597,2,0
task_0113,family_20,template_20,0.25,0.5,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0113,family_20,template_20,0.25,0.5,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0113,family_20,template_20,0.25,0.5,14,B-RAG-EMBED,1,0,0,1,4100,4100,4100,275.0,275.0,275.0,22,8110,150,120,7,1,1,0,0.5,2,0
task_0113,family_20,template_20,0.25,0.5,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0113,family_20,template_20,0.25,0.5,14,B-TERX-REPLAY,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0113,family_20,template_20,0.25,0.5,14,NC1-SHUFFLED,1,0,1,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.4,2,0
task_0113,family_20,template_20,0.25,0.5,14,NC2-RANDOM,1,0,0,1,3350,3350,3260,221.42857142857142,221.42857142857142,221.42857142857142,15,6510,150,120,2,1,1,1,0.8,4,0
task_0113,family_20,template_20,0.25,0.5,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0114,family_20,template_20,0.5,0.5,14,P-SPIDER-PARAM,1,0,1,0,7350,7350,7260,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.4812739704661903,2,0
task_0114,family_20,template_20,0.5,0.5,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0114,family_20,template_20,0.5,0.5,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0114,family_20,template_20,0.5,0.5,14,B-RAG-EMBED,1,0,0,1,4100,4100,4100,275.0,275.0,275.0,22,8110,150,120,7,1,1,0,0.5,2,0
task_0114,family_20,template_20,0.5,0.5,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0114,family_20,template_20,0.5,0.5,14,B-TERX-REPLAY,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0114,family_20,template_20,0.5,0.5,14,NC1-SHUFFLED,1,0,1,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.4,2,0
task_0114,family_20,template_20,0.5,0.5,14,NC2-RANDOM,1,0,0,1,5350,5350,5260,364.2857142857143,364.2857142857143,364.2857142857143,23,10510,150,120,2,1,1,1,0.8,4,0
task_0114,family_20,template_20,0.5,0.5,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0115,family_20,template_20,0.75,1.0,14,P-SPIDER-PARAM,1,0,1,0,7350,7350,7260,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.0,0,0
task_0115,family_20,template_20,0.75,1.0,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0115,family_20,template_20,0.75,1.0,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0115,family_20,template_20,0.75,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,7250,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.5,2,0
task_0115,family_20,template_20,0.75,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0115,family_20,template_20,0.75,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0115,family_20,template_20,0.75,1.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.4,2,0
task_0115,family_20,template_20,0.75,1.0,14,NC2-RANDOM,0,1,0,0,3450,3450,3360,228.57142857142858,228.57142857142858,228.57142857142858,17,6750,150,120,4,1,0,1,0.8,4,1
task_0115,family_20,template_20,0.75,1.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0116,family_20,template_20,1.0,1.0,14,P-SPIDER-PARAM,1,0,1,0,7350,7350,7260,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.02002923076794152,0,0
task_0116,family_20,template_20,1.0,1.0,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0116,family_20,template_20,1.0,1.0,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0116,family_20,template_20,1.0,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,7250,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.5,2,0
task_0116,family_20,template_20,1.0,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0116,family_20,template_20,1.0,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0116,family_20,template_20,1.0,1.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.4,2,0
task_0116,family_20,template_20,1.0,1.0,14,NC2-RANDOM,1,0,0,1,6350,6350,6260,435.7142857142857,435.7142857142857,435.7142857142857,27,12510,150,120,2,1,1,1,0.8,4,0
task_0116,family_20,template_20,1.0,1.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0117,family_21,template_21,0.0,0.0,8,P-SPIDER-PARAM,1,0,0,1,750,750,660,50.0,50.0,50.0,9,1230,150,120,8,1,1,0,1.0,4,0
task_0117,family_21,template_21,0.0,0.0,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0117,family_21,template_21,0.0,0.0,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0117,family_21,template_21,0.0,0.0,8,B-RAG-EMBED,1,0,0,1,650,650,650,50.0,50.0,50.0,9,1230,150,120,8,1,1,0,0.5,2,0
task_0117,family_21,template_21,0.0,0.0,8,B-STAGEHAND-CACHE,1,0,0,1,450,450,450,50.0,50.0,50.0,9,1080,0,120,8,1,1,0,0.5,2,0
task_0117,family_21,template_21,0.0,0.0,8,B-TERX-REPLAY,1,0,0,1,450,450,450,50.0,50.0,50.0,9,1080,0,120,8,1,1,0,0.5,2,0
task_0117,family_21,template_21,0.0,0.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.4,2,0
task_0117,family_21,template_21,0.0,0.0,8,NC2-RANDOM,0,1,0,0,5850,5850,5760,700.0,700.0,700.0,25,11510,150,120,2,1,0,1,0.8,4,1
task_0117,family_21,template_21,0.0,0.0,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0118,family_21,template_21,0.5,0.5,8,P-SPIDER-PARAM,1,0,1,0,4350,4350,4260,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.4824359791274706,2,0
task_0118,family_21,template_21,0.5,0.5,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0118,family_21,template_21,0.5,0.5,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0118,family_21,template_21,0.5,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,2450,275.0,275.0,275.0,13,4750,150,120,4,1,1,0,0.5,2,0
task_0118,family_21,template_21,0.5,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0118,family_21,template_21,0.5,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0118,family_21,template_21,0.5,0.5,8,NC1-SHUFFLED,1,0,1,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.4,2,0
task_0118,family_21,template_21,0.5,0.5,8,NC2-RANDOM,0,1,0,0,3050,3050,2960,350.0,350.0,350.0,17,5990,150,120,6,1,0,1,0.8,4,1
task_0118,family_21,template_21,0.5,0.5,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0119,family_21,template_21,0.75,1.0,8,P-SPIDER-PARAM,1,0,1,0,4350,4350,4260,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.0,0,0
task_0119,family_21,template_21,0.75,1.0,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0119,family_21,template_21,0.75,1.0,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0119,family_21,template_21,0.75,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,4250,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.5,2,0
task_0119,family_21,template_21,0.75,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0119,family_21,template_21,0.75,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0119,family_21,template_21,0.75,1.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.4,2,0
task_0119,family_21,template_21,0.75,1.0,8,NC2-RANDOM,1,0,0,1,5350,5350,5260,637.5,637.5,637.5,23,10510,150,120,2,1,1,1,0.8,4,0
task_0119,family_21,template_21,0.75,1.0,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0120,family_21,template_21,1.0,1.0,8,P-SPIDER-PARAM,1,0,1,0,4350,4350,4260,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.030586337836836116,0,0
task_0120,family_21,template_21,1.0,1.0,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0120,family_21,template_21,1.0,1.0,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0120,family_21,template_21,1.0,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,4250,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.5,2,0
task_0120,family_21,template_21,1.0,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0120,family_21,template_21,1.0,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0120,family_21,template_21,1.0,1.0,8,NC1-SHUFFLED,0,1,1,0,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,0,0,0.4,2,1
task_0120,family_21,template_21,1.0,1.0,8,NC2-RANDOM,1,0,0,1,6350,6350,6260,762.5,762.5,762.5,27,12510,150,120,2,1,1,1,0.8,4,0
task_0120,family_21,template_21,1.0,1.0,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0121,family_21,template_21,0.25,0.5,8,P-SPIDER-PARAM,1,0,1,0,4350,4350,4260,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.5470732799070867,2,0
task_0121,family_21,template_21,0.25,0.5,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0121,family_21,template_21,0.25,0.5,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0121,family_21,template_21,0.25,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,2450,275.0,275.0,275.0,13,4750,150,120,4,1,1,0,0.5,2,0
task_0121,family_21,template_21,0.25,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0121,family_21,template_21,0.25,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0121,family_21,template_21,0.25,0.5,8,NC1-SHUFFLED,1,0,1,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.4,2,0
task_0121,family_21,template_21,0.25,0.5,8,NC2-RANDOM,0,1,0,0,4350,4350,4260,512.5,512.5,512.5,19,8510,150,120,2,1,0,1,0.8,4,1
task_0121,family_21,template_21,0.25,0.5,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0122,family_22,template_22,0.0,0.0,9,P-SPIDER-PARAM,1,0,0,1,800,800,710,50.0,50.0,50.0,10,1350,150,120,9,1,1,0,1.0,4,0
task_0122,family_22,template_22,0.0,0.0,9,B-COLD,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0122,family_22,template_22,0.0,0.0,9,B-INSTRUCTION,1,0,0,1,4570,4570,4552,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0122,family_22,template_22,0.0,0.0,9,B-RAG-EMBED,1,0,0,1,700,700,700,50.0,50.0,50.0,10,1350,150,120,9,1,1,0,0.5,2,0
task_0122,family_22,template_22,0.0,0.0,9,B-STAGEHAND-CACHE,1,0,0,1,500,500,500,50.0,50.0,50.0,10,1200,0,120,9,1,1,0,0.5,2,0
task_0122,family_22,template_22,0.0,0.0,9,B-TERX-REPLAY,1,0,0,1,500,500,500,50.0,50.0,50.0,10,1200,0,120,9,1,1,0,0.5,2,0
task_0122,family_22,template_22,0.0,0.0,9,NC1-SHUFFLED,1,0,1,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.4,2,0
task_0122,family_22,template_22,0.0,0.0,9,NC2-RANDOM,0,1,0,0,3850,3850,3760,400.0,400.0,400.0,17,7510,150,120,2,1,0,1,0.8,4,1
task_0122,family_22,template_22,0.0,0.0,9,B-LENGTH-PROPORTIONAL,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0123,family_22,template_22,0.75,0.6667,9,P-SPIDER-PARAM,1,0,1,0,4850,4850,4760,500.0,500.0,500.0,19,9270,150,120,0,0,1,0,0.07308240440450793,0,0
task_0123,family_22,template_22,0.75,0.6667,9,B-COLD,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0123,family_22,template_22,0.75,0.6667,9,B-INSTRUCTION,1,0,0,1,4570,4570,4552,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0123,family_22,template_22,0.75,0.6667,9,B-RAG-EMBED,1,0,0,1,3400,3400,3400,350.0,350.0,350.0,16,6630,150,120,3,1,1,0,0.5,2,0
task_0123,family_22,template_22,0.75,0.6667,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0123,family_22,template_22,0.75,0.6667,9,B-TERX-REPLAY,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0123,family_22,template_22,0.75,0.6667,9,NC1-SHUFFLED,1,0,1,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.4,2,0
task_0123,family_22,template_22,0.75,0.6667,9,NC2-RANDOM,1,0,0,1,5350,5350,5260,566.6666666666666,566.6666666666666,566.6666666666666,23,10510,150,120,2,1,1,1,0.8,4,0
task_0123,family_22,template_22,0.75,0.6667,9,B-LENGTH-PROPORTIONAL,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0124,family_22,template_22,1.0,1.0,9,P-SPIDER-PARAM,1,0,1,0,4850,4850,4760,500.0,500.0,500.0,19,9270,150,120,0,0,1,0,0.0,0,0
task_0124,family_22,template_22,1.0,1.0,9,B-COLD,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0124,family_22,template_22,1.0,1.0,9,B-INSTRUCTION,1,0,0,1,4570,4570,4552,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0124,family_22,template_22,1.0,1.0,9,B-RAG-EMBED,1,0,0,1,4750,4750,4750,500.0,500.0,500.0,19,9270,150,120,0,0,1,0,0.5,2,0
task_0124,family_22,template_22,1.0,1.0,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0124,family_22,template_22,1.0,1.0,9,B-TERX-REPLAY,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0124,family_22,template_22,1.0,1.0,9,NC1-SHUFFLED,1,0,1,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.4,2,0
task_0124,family_22,template_22,1.0,1.0,9,NC2-RANDOM,0,1,0,0,3350,3350,3260,344.44444444444446,344.44444444444446,344.44444444444446,15,6510,150,120,2,1,0,1,0.8,4,1
task_0124,family_22,template_22,1.0,1.0,9,B-LENGTH-PROPORTIONAL,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0125,family_22,template_22,0.25,0.3333,9,P-SPIDER-PARAM,1,0,0,1,1700,1700,1610,150.0,150.0,150.0,12,3110,150,120,7,1,1,1,0.8765204698707033,4,0
task_0125,family_22,template_22,0.25,0.3333,9,B-COLD,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0125,family_22,template_22,0.25,0.3333,9,B-INSTRUCTION,1,0,0,1,4570,4570,4552,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0125,family_22,template_22,0.25,0.3333,9,B-RAG-EMBED,1,0,0,1,2050,2050,2050,200.0,200.0,200.0,13,3990,150,120,6,1,1,0,0.5,2,0
task_0125,family_22,template_22,0.25,0.3333,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0125,family_22,template_22,0.25,0.3333,9,B-TERX-REPLAY,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0125,family_22,template_22,0.25,0.3333,9,NC1-SHUFFLED,1,0,1,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.4,2,0
task_0125,family_22,template_22,0.25,0.3333,9,NC2-RANDOM,1,0,0,1,5850,5850,5760,622.2222222222222,622.2222222222222,622.2222222222222,25,11510,150,120,2,1,1,1,0.8,4,0
task_0125,family_22,template_22,0.25,0.3333,9,B-LENGTH-PROPORTIONAL,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0126,family_22,template_22,0.5,0.6667,9,P-SPIDER-PARAM,1,0,1,0,4850,4850,4760,500.0,500.0,500.0,19,9270,150,120,0,0,1,0,0.1155453088737209,0,0
task_0126,family_22,template_22,0.5,0.6667,9,B-COLD,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0126,family_22,template_22,0.5,0.6667,9,B-INSTRUCTION,1,0,0,1,4570,4570,4552,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0126,family_22,template_22,0.5,0.6667,9,B-RAG-EMBED,1,0,0,1,3400,3400,3400,350.0,350.0,350.0,16,6630,150,120,3,1,1,0,0.5,2,0
task_0126,family_22,template_22,0.5,0.6667,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0126,family_22,template_22,0.5,0.6667,9,B-TERX-REPLAY,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0126,family_22,template_22,0.5,0.6667,9,NC1-SHUFFLED,1,0,1,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.4,2,0
task_0126,family_22,template_22,0.5,0.6667,9,NC2-RANDOM,1,0,0,1,5350,5350,5260,566.6666666666666,566.6666666666666,566.6666666666666,23,10510,150,120,2,1,1,1,0.8,4,0
task_0126,family_22,template_22,0.5,0.6667,9,B-LENGTH-PROPORTIONAL,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0127,family_23,template_23,0.0,0.0,10,P-SPIDER-PARAM,1,0,0,1,850,850,760,50.0,50.0,50.0,11,1470,150,120,10,1,1,0,1.0,4,0
task_0127,family_23,template_23,0.0,0.0,10,B-COLD,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0127,family_23,template_23,0.0,0.0,10,B-INSTRUCTION,1,0,0,1,5070,5070,5052,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0127,family_23,template_23,0.0,0.0,10,B-RAG-EMBED,1,0,0,1,750,750,750,50.0,50.0,50.0,11,1470,150,120,10,1,1,0,0.5,2,0
task_0127,family_23,template_23,0.0,0.0,10,B-STAGEHAND-CACHE,1,0,0,1,550,550,550,50.0,50.0,50.0,11,1320,0,120,10,1,1,0,0.5,2,0
task_0127,family_23,template_23,0.0,0.0,10,B-TERX-REPLAY,1,0,0,1,550,550,550,50.0,50.0,50.0,11,1320,0,120,10,1,1,0,0.5,2,0
task_0127,family_23,template_23,0.0,0.0,10,NC1-SHUFFLED,1,0,1,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.4,2,0
task_0127,family_23,template_23,0.0,0.0,10,NC2-RANDOM,1,0,0,1,5850,5850,5760,560.0,560.0,560.0,25,11510,150,120,2,1,1,1,0.8,4,0
task_0127,family_23,template_23,0.0,0.0,10,B-LENGTH-PROPORTIONAL,1,0,0,1,5050,5050,5050,500.0,500.0,500.0,21,10120,0,120,0,0,1,0,0.5,2,0
task_0128,family_23,template_23,1.0,1.0,10,P-SPIDER-PARAM,1,0,1,0,5350,5350,5260,500.0,500.0,500.0,21,10270,150,120,0,0,1,0,0.011597197346624778,0,0
