task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,per_hit,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound,probeHit,auditorBlocked,curatedFlag
task_0111,family_19,template_19,0.75,1.0,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0111,family_19,template_19,0.75,1.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500,27,13120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0111,family_19,template_19,0.75,1.0,13,NC4-ABLATION,0,1,0,0,7200,7200,550.0,27,1680,0,120,13,1,0,0,0.8,4,1,False,False,0
task_0112,family_20,template_20,0.0,0.0,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.92,4,0,True,False,1
task_0112,family_20,template_20,0.0,0.0,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0112,family_20,template_20,0.0,0.0,14,B-RAG-EMBED,1,0,0,1,950,950,50.0,16,1950,150,120,14,1,1,0,0.5,2,0,False,False,0
task_0112,family_20,template_20,0.0,0.0,14,B-STAGEHAND-CACHE,1,0,0,1,750,750,35.714285714285715,15,1800,150,120,14,1,1,0,0.5,2,0,False,False,0
task_0112,family_20,template_20,0.0,0.0,14,B-TERX-REPLAY,1,0,0,1,750,750,35.714285714285715,15,1800,150,120,14,1,1,0,0.5,2,0,False,False,0
task_0112,family_20,template_20,0.0,0.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0112,family_20,template_20,0.0,0.0,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0112,family_20,template_20,0.0,0.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0112,family_20,template_20,0.0,0.0,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.8,4,0,False,False,0
task_0113,family_20,template_20,0.25,0.5,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.95,4,0,True,False,1
task_0113,family_20,template_20,0.25,0.5,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0113,family_20,template_20,0.25,0.5,14,B-RAG-EMBED,1,0,0,1,4100,4100,275.0,23,8110,150,120,7,1,1,0,0.5,2,0,False,False,0
task_0113,family_20,template_20,0.25,0.5,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0113,family_20,template_20,0.25,0.5,14,B-TERX-REPLAY,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0113,family_20,template_20,0.25,0.5,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0113,family_20,template_20,0.25,0.5,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0113,family_20,template_20,0.25,0.5,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0113,family_20,template_20,0.25,0.5,14,NC4-ABLATION,0,1,0,0,7750,7750,550.0,29,1800,0,120,14,1,0,0,0.8,4,1,False,False,0
task_0114,family_20,template_20,0.5,0.5,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.97,4,0,True,False,1
task_0114,family_20,template_20,0.5,0.5,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0114,family_20,template_20,0.5,0.5,14,B-RAG-EMBED,1,0,0,1,4100,4100,275.0,23,8110,150,120,7,1,1,0,0.5,2,0,False,False,0
task_0114,family_20,template_20,0.5,0.5,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0114,family_20,template_20,0.5,0.5,14,B-TERX-REPLAY,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0114,family_20,template_20,0.5,0.5,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0114,family_20,template_20,0.5,0.5,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0114,family_20,template_20,0.5,0.5,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0114,family_20,template_20,0.5,0.5,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.8,4,0,False,False,0
task_0115,family_20,template_20,0.75,1.0,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.87,4,0,True,False,1
task_0115,family_20,template_20,0.75,1.0,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0115,family_20,template_20,0.75,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,500.0,30,14270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0115,family_20,template_20,0.75,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0115,family_20,template_20,0.75,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0115,family_20,template_20,0.75,1.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0115,family_20,template_20,0.75,1.0,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0115,family_20,template_20,0.75,1.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0115,family_20,template_20,0.75,1.0,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.8,4,0,False,False,0
task_0116,family_20,template_20,1.0,1.0,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.93,4,0,True,False,1
task_0116,family_20,template_20,1.0,1.0,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0116,family_20,template_20,1.0,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,500.0,30,14270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0116,family_20,template_20,1.0,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0116,family_20,template_20,1.0,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0116,family_20,template_20,1.0,1.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0116,family_20,template_20,1.0,1.0,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0116,family_20,template_20,1.0,1.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0116,family_20,template_20,1.0,1.0,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.8,4,0,False,False,0
task_0117,family_21,template_21,0.0,0.0,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.86,4,0,True,False,1
task_0117,family_21,template_21,0.0,0.0,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0117,family_21,template_21,0.0,0.0,8,B-RAG-EMBED,1,0,0,1,650,650,50.0,10,1230,150,120,8,1,1,0,0.5,2,0,False,False,0
task_0117,family_21,template_21,0.0,0.0,8,B-STAGEHAND-CACHE,1,0,0,1,450,450,25.0,9,1080,150,120,8,1,1,0,0.5,2,0,False,False,0
task_0117,family_21,template_21,0.0,0.0,8,B-TERX-REPLAY,1,0,0,1,450,450,25.0,9,1080,150,120,8,1,1,0,0.5,2,0,False,False,0
task_0117,family_21,template_21,0.0,0.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0117,family_21,template_21,0.0,0.0,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0117,family_21,template_21,0.0,0.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0117,family_21,template_21,0.0,0.0,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.8,4,0,False,False,0
task_0118,family_21,template_21,0.5,0.5,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0118,family_21,template_21,0.5,0.5,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0118,family_21,template_21,0.5,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,275.0,14,4750,150,120,4,1,1,0,0.5,2,0,False,False,0
task_0118,family_21,template_21,0.5,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0118,family_21,template_21,0.5,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0118,family_21,template_21,0.5,0.5,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0118,family_21,template_21,0.5,0.5,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0118,family_21,template_21,0.5,0.5,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0118,family_21,template_21,0.5,0.5,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.8,4,0,False,False,0
task_0119,family_21,template_21,0.75,1.0,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.92,4,0,True,False,1
task_0119,family_21,template_21,0.75,1.0,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0119,family_21,template_21,0.75,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,500.0,18,8270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0119,family_21,template_21,0.75,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0119,family_21,template_21,0.75,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0119,family_21,template_21,0.75,1.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0119,family_21,template_21,0.75,1.0,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0119,family_21,template_21,0.75,1.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0119,family_21,template_21,0.75,1.0,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.8,4,0,False,False,0
task_0120,family_21,template_21,1.0,1.0,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.92,4,0,True,False,1
task_0120,family_21,template_21,1.0,1.0,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0120,family_21,template_21,1.0,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,500.0,18,8270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0120,family_21,template_21,1.0,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0120,family_21,template_21,1.0,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0120,family_21,template_21,1.0,1.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0120,family_21,template_21,1.0,1.0,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0120,family_21,template_21,1.0,1.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0120,family_21,template_21,1.0,1.0,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.8,4,0,False,False,0
task_0121,family_21,template_21,0.25,0.5,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
task_0121,family_21,template_21,0.25,0.5,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0121,family_21,template_21,0.25,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,275.0,14,4750,150,120,4,1,1,0,0.5,2,0,False,False,0
task_0121,family_21,template_21,0.25,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0121,family_21,template_21,0.25,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0121,family_21,template_21,0.25,0.5,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0121,family_21,template_21,0.25,0.5,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0121,family_21,template_21,0.25,0.5,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0121,family_21,template_21,0.25,0.5,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.8,4,0,False,False,0
task_0122,family_22,template_22,0.0,0.0,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.94,4,0,True,False,1
task_0122,family_22,template_22,0.0,0.0,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0122,family_22,template_22,0.0,0.0,9,B-RAG-EMBED,1,0,0,1,700,700,50.0,11,1350,150,120,9,1,1,0,0.5,2,0,False,False,0
task_0122,family_22,template_22,0.0,0.0,9,B-STAGEHAND-CACHE,1,0,0,1,500,500,27.77777777777778,10,1200,150,120,9,1,1,0,0.5,2,0,False,False,0
task_0122,family_22,template_22,0.0,0.0,9,B-TERX-REPLAY,1,0,0,1,500,500,27.77777777777778,10,1200,150,120,9,1,1,0,0.5,2,0,False,False,0
task_0122,family_22,template_22,0.0,0.0,9,NC1-SHUFFLED,1,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0122,family_22,template_22,0.0,0.0,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0122,family_22,template_22,0.0,0.0,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0122,family_22,template_22,0.0,0.0,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.8,4,0,False,False,0
task_0123,family_22,template_22,0.75,0.6667,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.9,4,0,True,False,1
task_0123,family_22,template_22,0.75,0.6667,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0123,family_22,template_22,0.75,0.6667,9,B-RAG-EMBED,1,0,0,1,3400,3400,350.0,17,6630,150,120,3,1,1,0,0.5,2,0,False,False,0
task_0123,family_22,template_22,0.75,0.6667,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0123,family_22,template_22,0.75,0.6667,9,B-TERX-REPLAY,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0123,family_22,template_22,0.75,0.6667,9,NC1-SHUFFLED,1,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0123,family_22,template_22,0.75,0.6667,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0123,family_22,template_22,0.75,0.6667,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0123,family_22,template_22,0.75,0.6667,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.8,4,0,False,False,0
task_0124,family_22,template_22,1.0,1.0,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.89,4,0,True,False,1
task_0124,family_22,template_22,1.0,1.0,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0124,family_22,template_22,1.0,1.0,9,B-RAG-EMBED,1,0,0,1,4750,4750,500.0,20,9270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0124,family_22,template_22,1.0,1.0,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0124,family_22,template_22,1.0,1.0,9,B-TERX-REPLAY,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0124,family_22,template_22,1.0,1.0,9,NC1-SHUFFLED,1,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0124,family_22,template_22,1.0,1.0,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0124,family_22,template_22,1.0,1.0,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0124,family_22,template_22,1.0,1.0,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.8,4,0,False,False,0
task_0125,family_22,template_22,0.25,0.3333,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.94,4,0,True,False,1
task_0125,family_22,template_22,0.25,0.3333,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0125,family_22,template_22,0.25,0.3333,9,B-RAG-EMBED,1,0,0,1,2050,2050,200.0,14,3990,150,120,6,1,1,0,0.5,2,0,False,False,0
task_0125,family_22,template_22,0.25,0.3333,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0125,family_22,template_22,0.25,0.3333,9,B-TERX-REPLAY,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0125,family_22,template_22,0.25,0.3333,9,NC1-SHUFFLED,1,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0125,family_22,template_22,0.25,0.3333,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0125,family_22,template_22,0.25,0.3333,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0125,family_22,template_22,0.25,0.3333,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.8,4,0,False,False,0
task_0126,family_22,template_22,0.5,0.6667,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.9,4,0,True,False,1
task_0126,family_22,template_22,0.5,0.6667,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0126,family_22,template_22,0.5,0.6667,9,B-RAG-EMBED,1,0,0,1,3400,3400,350.0,17,6630,150,120,3,1,1,0,0.5,2,0,False,False,0
task_0126,family_22,template_22,0.5,0.6667,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0126,family_22,template_22,0.5,0.6667,9,B-TERX-REPLAY,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0126,family_22,template_22,0.5,0.6667,9,NC1-SHUFFLED,0,1,1,0,4550,4550,500.0,19,9120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0126,family_22,template_22,0.5,0.6667,9,NC2-RANDOM,0,1,0,0,4550,4550,500.0,19,9120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0126,family_22,template_22,0.5,0.6667,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0126,family_22,template_22,0.5,0.6667,9,NC4-ABLATION,0,1,0,0,5000,5000,550.0,19,1200,0,120,9,1,0,0,0.8,4,1,False,False,0
task_0127,family_23,template_23,0.0,0.0,10,P-SPIDER-MEA,1,0,0,1,470,470,16.0,3,380,0,120,1,1,1,0,0.97,4,0,True,False,1
task_0127,family_23,template_23,0.0,0.0,10,B-COLD,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0127,family_23,template_23,0.0,0.0,10,B-RAG-EMBED,1,0,0,1,750,750,50.0,12,1470,150,120,10,1,1,0,0.5,2,0,False,False,0
task_0127,family_23,template_23,0.0,0.0,10,B-STAGEHAND-CACHE,1,0,0,1,550,550,30.0,11,1320,150,120,10,1,1,0,0.5,2,0,False,False,0
task_0127,family_23,template_23,0.0,0.0,10,B-TERX-REPLAY,1,0,0,1,550,550,30.0,11,1320,150,120,10,1,1,0,0.5,2,0,False,False,0
task_0127,family_23,template_23,0.0,0.0,10,NC1-SHUFFLED,1,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0127,family_23,template_23,0.0,0.0,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0127,family_23,template_23,0.0,0.0,10,NC3-LENGTH,1,0,0,1,5050,5050,500,21,10120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0127,family_23,template_23,0.0,0.0,10,NC4-ABLATION,0,1,0,0,5550,5550,550.0,21,1320,0,120,10,1,0,0,0.8,4,1,False,False,0
task_0128,family_23,template_23,1.0,1.0,10,P-SPIDER-MEA,1,0,0,1,470,470,16.0,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0128,family_23,template_23,1.0,1.0,10,B-COLD,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0128,family_23,template_23,1.0,1.0,10,B-RAG-EMBED,1,0,0,1,5250,5250,500.0,22,10270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0128,family_23,template_23,1.0,1.0,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0128,family_23,template_23,1.0,1.0,10,B-TERX-REPLAY,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0128,family_23,template_23,1.0,1.0,10,NC1-SHUFFLED,1,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0128,family_23,template_23,1.0,1.0,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0128,family_23,template_23,1.0,1.0,10,NC3-LENGTH,1,0,0,1,5050,5050,500,21,10120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0128,family_23,template_23,1.0,1.0,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.8,4,0,False,False,0
task_0129,family_23,template_23,0.25,0.0,10,P-SPIDER-MEA,1,0,0,1,470,470,16.0,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
task_0129,family_23,template_23,0.25,0.0,10,B-COLD,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0129,family_23,template_23,0.25,0.0,10,B-RAG-EMBED,1,0,0,1,750,750,50.0,12,1470,150,120,10,1,1,0,0.5,2,0,False,False,0
task_0129,family_23,template_23,0.25,0.0,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0129,family_23,template_23,0.25,0.0,10,B-TERX-REPLAY,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0129,family_23,template_23,0.25,0.0,10,NC1-SHUFFLED,1,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0129,family_23,template_23,0.25,0.0,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0129,family_23,template_23,0.25,0.0,10,NC3-LENGTH,1,0,0,1,5050,5050,500,21,10120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0129,family_23,template_23,0.25,0.0,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.8,4,0,False,False,0
task_0130,family_23,template_23,0.5,1.0,10,P-SPIDER-MEA,1,0,0,1,470,470,16.0,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
